"","date","ch4.corr","ch4.raw","lon","lat","alt"
"214",2020-03-12 15:03:32,2261.41569930417,2261.41569930417,8.6037803835,47.39012858,5.054523333
"215",2020-03-12 15:03:34,2243.00111357223,2243.00111357223,8.6037626825,47.39010313,5.056873333
"216",2020-03-12 15:03:36,2189.64631826783,2189.64631826783,8.6037478475,47.390083365,5.025373333
"217",2020-03-12 15:03:38,2171.85923548065,2171.85923548065,8.603732428,47.39006714,4.990423333
"218",2020-03-12 15:03:40,2154.07215269348,2154.07215269348,8.6037296295,47.39006135,6.056373333
"219",2020-03-12 15:03:42,2107.00091591764,2107.00091591764,8.6037276335,47.390064845,8.730373333
"220",2020-03-12 15:03:44,2068.00560914936,2068.00560914936,8.6037272595,47.390065585,9.874073333
"221",2020-03-12 15:03:46,2055.00965224502,2055.00965224502,8.603732817,47.39006592,10.00167333
"222",2020-03-12 15:03:48,2042.01369534069,2042.01369534069,8.6037443115,47.390071555,9.945523333
"223",2020-03-12 15:03:50,2019.84201532666,2019.84201532666,8.603759786,47.39008172,9.771473333
"224",2020-03-12 15:03:52,2022.82378036655,2022.82378036655,8.603781599,47.39009938,9.748123333
"225",2020-03-12 15:03:54,2023.81476289383,2023.81476289383,8.603804136,47.39011794,9.747723333
"226",2020-03-12 15:03:56,2024.80574542111,2024.80574542111,8.603826439,47.3901309,9.698073333
"227",2020-03-12 15:03:58,2036.71575266836,2036.71575266836,8.603847245,47.39014189,9.584873333
"228",2020-03-12 15:04:00,2050.33205664353,2050.33205664353,8.603870133,47.39015614,9.493923333
"229",2020-03-12 15:04:02,2063.94836061869,2063.94836061869,8.6038888775,47.3901736,9.427423333
"230",2020-03-12 15:04:04,2082.11137303091,2082.11137303091,8.603907746,47.3901923,9.401123333
"231",2020-03-12 15:04:06,2108.42534732763,2108.42534732763,8.603924386,47.390208705,9.413323333
"232",2020-03-12 15:04:08,2120.78563871553,2120.78563871553,8.6039376045,47.390224405,9.407723333
"233",2020-03-12 15:04:10,2133.14593010343,2133.14593010343,8.603950974,47.39024259,9.366223333
"234",2020-03-12 15:04:12,2143.53788492646,2143.53788492646,8.6039589025,47.390262585,9.395723333
"235",2020-03-12 15:04:14,2153.92983974949,2153.92983974949,8.603972893,47.39028292,9.379323333
"236",2020-03-12 15:04:16,2142.10765222902,2142.10765222902,8.603999272,47.39030424,9.344123333
"237",2020-03-12 15:04:18,2130.28546470855,2130.28546470855,8.604029923,47.390328485,9.277973333
"238",2020-03-12 15:04:20,2113.09945089874,2113.09945089874,8.6040575335,47.39035633,9.238723333
"239",2020-03-12 15:04:22,2081.26016417267,2081.26016417267,8.6040768745,47.390382125,9.186623333
"240",2020-03-12 15:04:24,2060.1647017327,2060.1647017327,8.6040910845,47.390402965,9.168123333
"241",2020-03-12 15:04:26,2039.06923929274,2039.06923929274,8.6041063,47.39042109,9.148973333
"242",2020-03-12 15:04:28,2025.00098830794,2025.00098830794,8.604122628,47.390439815,9.123923333
